,Address,Latitude,Longitude
1604,112 PASIR RIS ST 11 Singapore,1.36762,103.95551999999999
1605,631 PASIR RIS DR 3 Singapore,1.37873,103.94009
1606,416 PASIR RIS DR 6 Singapore,1.3718700000000001,103.95574
1607,149 PASIR RIS ST 13 Singapore,1.36208,103.96208
1608,769 PASIR RIS ST 71 Singapore,1.37491,103.93516
1609,233 PASIR RIS DR 4 Singapore,1.37434,103.96193000000001
1610,513 PASIR RIS ST 52 Singapore,1.37499,103.9437
1611,773 PASIR RIS ST 71 Singapore,1.37465,103.93645
1612,479 PASIR RIS DR 4 Singapore,1.37506,103.95942
1613,477 PASIR RIS DR 6 Singapore,1.3747200000000002,103.95835
1614,119 PASIR RIS ST 11 Singapore,1.36732,103.95493
1615,612 ELIAS RD Singapore,1.37483,103.94197
1616,113 PASIR RIS ST 11 Singapore,1.36822,103.95591
1617,718 PASIR RIS ST 72 Singapore,1.38225,103.93643
1618,229 PASIR RIS ST 21 Singapore,1.3724299999999998,103.96178
1619,272 PASIR RIS ST 21 Singapore,1.36504,103.96455
1620,407 PASIR RIS DR 6 Singapore,1.37375,103.95448
1621,194 PASIR RIS ST 12 Singapore,1.36617,103.95958
1622,140 PASIR RIS ST 11 Singapore,1.36399,103.95905
1623,106 PASIR RIS ST 12 Singapore,1.36832,103.95735
1624,198 PASIR RIS ST 12 Singapore,1.3669200000000001,103.96016
1625,227 PASIR RIS ST 21 Singapore,1.37161,103.96164
1626,274 PASIR RIS ST 21 Singapore,1.36429,103.96431
1627,766 PASIR RIS ST 71 Singapore,1.3758,103.93632
1628,240 PASIR RIS ST 21 Singapore,1.37331,103.96274
1629,208 PASIR RIS ST 21 Singapore,1.36628,103.96212
1630,159 PASIR RIS ST 13 Singapore,1.36376,103.96151
1631,223 PASIR RIS ST 21 Singapore,1.37045,103.96158
1632,239 PASIR RIS ST 21 Singapore,1.37332,103.96336
1633,538 PASIR RIS ST 51 Singapore,1.36943,103.95016
1634,471 PASIR RIS DR 6 Singapore,1.37434,103.95763000000001
1635,128A PUNGGOL FIELD WALK Singapore,1.39368,103.91254
1636,175B PUNGGOL FIELD Singapore,1.39768,103.90838000000001
1637,175C PUNGGOL FIELD Singapore,1.39771,103.90834
1638,134 EDGEDALE PLAINS Singapore,1.39257,103.91033
1639,116 EDGEFIELD PLAINS Singapore,1.39563,103.90678
1640,637C PUNGGOL DR Singapore,1.39906,103.91507
1641,163B PUNGGOL CTRL Singapore,1.39564,103.91358000000001
1642,167B PUNGGOL EAST Singapore,1.3944,103.91507
1643,128D PUNGGOL FIELD WALK Singapore,1.39259,103.91278
1644,126D EDGEDALE PLAINS Singapore,1.39435,103.91168
1645,138 EDGEDALE PLAINS Singapore,1.39299,103.90955
1646,174D EDGEDALE PLAINS Singapore,1.39753,103.91017
1647,191 PUNGGOL CTRL Singapore,1.39968,103.90979
1648,102D PUNGGOL FIELD Singapore,1.39799,103.90559
1649,176A EDGEFIELD PLAINS Singapore,1.3991,103.90821
1650,105C EDGEFIELD PLAINS Singapore,1.39724,103.9062
1651,176C EDGEFIELD PLAINS Singapore,1.3985,103.90895
1652,638B PUNGGOL DR Singapore,1.40016,103.91525
1653,102B PUNGGOL FIELD Singapore,1.39914,103.90578000000001
1654,110B PUNGGOL FIELD Singapore,1.39625,103.90939
1655,637B PUNGGOL DR Singapore,1.39935,103.91466
1656,204A PUNGGOL FIELD Singapore,1.39822,103.90285
1657,649 PUNGGOL CTRL Singapore,1.3969799999999999,103.91496
1658,199D PUNGGOL FIELD Singapore,1.40065,103.9063
1659,175D PUNGGOL FIELD Singapore,1.3985,103.90756999999999
1660,297 PUNGGOL CTRL Singapore,1.40219,103.90573
1661,102A PUNGGOL FIELD Singapore,1.39915,103.90576999999999
1662,641A PUNGGOL DR Singapore,1.3988399999999999,103.91712
1663,162B PUNGGOL CTRL Singapore,1.3965,103.91394
1664,115 EDGEFIELD PLAINS Singapore,1.3950799999999999,103.90754
1665,85 C'WEALTH CL Singapore,1.30324,103.80005
1666,5 GHIM MOH RD Singapore,1.3123,103.78797
1667,165 STIRLING RD Singapore,1.29085,103.80203
1668,101 C'WEALTH CRES Singapore,1.30761,103.80058000000001
1669,90 C'WEALTH DR Singapore,1.30546,103.79916
1670,168 STIRLING RD Singapore,1.28982,103.80343
1671,32 HOLLAND CL Singapore,1.30664,103.7966
1672,5 DOVER CRES Singapore,1.3040100000000001,103.78242
1673,3 DOVER RD Singapore,1.30329,103.78302
1674,169 STIRLING RD Singapore,1.29055,103.80306999999999
1675,47 HOLLAND DR Singapore,1.3085799999999999,103.79258
1676,23A QUEEN'S CL Singapore,1.29414,103.79963000000001
1677,160 MEI LING ST Singapore,1.2921,103.80396
1678,23B QUEEN'S CL Singapore,1.29322,103.80036
1679,83 STRATHMORE AVE Singapore,1.29487,103.80805
1680,7 C'WEALTH AVE Singapore,1.30636,103.79486
1681,89 TANGLIN HALT RD Singapore,1.3009,103.79871
1682,90 TANGLIN HALT RD Singapore,1.30029,103.79889
1683,52 STRATHMORE AVE Singapore,1.29313,103.8082
1684,130 CLARENCE LANE Singapore,1.2927799999999998,103.81456
1685,8 GHIM MOH RD Singapore,1.31047,103.78746
1686,13 DOVER CL EAST Singapore,1.30526,103.78537
1687,58 STRATHMORE AVE Singapore,1.29302,103.81068
1688,62A STRATHMORE AVE Singapore,1.2942,103.81118000000001
1689,314 SEMBAWANG DR Singapore,1.4439,103.82135
1690,482 ADMIRALTY LINK Singapore,1.45554,103.81589
1691,479 SEMBAWANG DR Singapore,1.4525,103.81560999999999
1692,340A SEMBAWANG CL Singapore,1.4473799999999999,103.81766999999999
1693,473 SEMBAWANG DR Singapore,1.4511,103.81612
1694,425 CANBERRA RD Singapore,1.45433,103.8189
1695,403 ADMIRALTY LINK Singapore,1.45414,103.81621
1696,323 SEMBAWANG CL Singapore,1.44517,103.81796999999999
1697,589A MONTREAL DR Singapore,1.4497,103.82624
1698,341A SEMBAWANG CL Singapore,1.44736,103.81878
1699,350B CANBERRA RD Singapore,1.45034,103.82061
1700,308 CANBERRA RD Singapore,1.44642,103.82183
1701,509B WELLINGTON CIRCLE Singapore,1.4530399999999999,103.82098
1702,489 ADMIRALTY LINK Singapore,1.4547,103.81692
1703,466C SEMBAWANG DR Singapore,1.45626,103.81366
1704,469 ADMIRALTY DR Singapore,1.4491399999999999,103.8141
1705,469B ADMIRALTY DR Singapore,1.4491399999999999,103.8141
1706,487 ADMIRALTY LINK Singapore,1.45559,103.81588
1707,418 CANBERRA RD Singapore,1.45213,103.81899
1708,484 ADMIRALTY LINK Singapore,1.45691,103.81515999999999
1709,480 SEMBAWANG DR Singapore,1.45258,103.81514
1710,404 ADMIRALTY LINK Singapore,1.45347,103.81611
1711,421 CANBERRA RD Singapore,1.45299,103.81884000000001
1712,588C MONTREAL DR Singapore,1.45026,103.82611
1713,417 CANBERRA RD Singapore,1.45202,103.81978000000001
1714,324 SEMBAWANG CL Singapore,1.4448,103.81775999999999
1715,467A ADMIRALTY DR Singapore,1.4528299999999998,103.81449
1716,501A WELLINGTON CIRCLE Singapore,1.45157,103.82158000000001
1717,330 SEMBAWANG CL Singapore,1.44652,103.81758
1718,331 SEMBAWANG CL Singapore,1.4473200000000002,103.81635
1719,419 CANBERRA RD Singapore,1.45213,103.81899
1720,315 SEMBAWANG VISTA Singapore,1.44674,103.82059
1721,339A SEMBAWANG CL Singapore,1.44822,103.81782
1722,467B ADMIRALTY DR Singapore,1.4528299999999998,103.81449
1723,295A COMPASSVALE CRES Singapore,1.39842,103.89912
1724,124B RIVERVALE DR Singapore,1.38808,103.90314000000001
1725,295B COMPASSVALE CRES Singapore,1.39796,103.9004
1726,309C ANCHORVALE RD Singapore,1.3909200000000002,103.88580999999999
1727,308B ANCHORVALE RD Singapore,1.38988,103.88641
1728,159A RIVERVALE CRES Singapore,1.3884299999999998,103.90759
1729,184C RIVERVALE CRES Singapore,1.39268,103.90739
1730,126 RIVERVALE ST Singapore,1.38923,103.90204
1731,311D ANCHORVALE LANE Singapore,1.39116,103.884
1732,108 RIVERVALE WALK Singapore,1.3827,103.89966
1733,309B ANCHORVALE RD Singapore,1.3912799999999999,103.88605
1734,231 COMPASSVALE WALK Singapore,1.3895,103.9016
1735,152 RIVERVALE CRES Singapore,1.39165,103.90607
1736,203A COMPASSVALE RD Singapore,1.38665,103.89578
1737,292A COMPASSVALE ST Singapore,1.39618,103.89931
1738,408A FERNVALE RD Singapore,1.3887399999999999,103.87684
1739,140 RIVERVALE ST Singapore,1.38961,103.90375999999999
1740,311B ANCHORVALE LANE Singapore,1.39116,103.884
1741,309A ANCHORVALE RD Singapore,1.39149,103.88619
1742,438A SENGKANG WEST AVE Singapore,1.3929200000000002,103.87741
1743,265E COMPASSVALE BOW Singapore,1.3820299999999999,103.89658
1744,441A FERNVALE RD Singapore,1.3915799999999998,103.87546999999999
1745,320A ANCHORVALE DR Singapore,1.39055,103.89113
1746,257C COMPASSVALE RD Singapore,1.3929799999999999,103.89645
1747,268B COMPASSVALE LINK Singapore,1.3844,103.89676999999999
1748,264A COMPASSVALE BOW Singapore,1.38135,103.8967
1749,266B COMPASSVALE BOW Singapore,1.38256,103.897
1750,272A SENGKANG CTRL Singapore,1.3855600000000001,103.89412
1751,268D COMPASSVALE LINK Singapore,1.3844,103.89676999999999
1752,266A COMPASSVALE BOW Singapore,1.38256,103.897
1753,275C COMPASSVALE LINK Singapore,1.3831,103.89434
1754,158B RIVERVALE CRES Singapore,1.38879,103.90659000000001
1755,188A RIVERVALE DR Singapore,1.39411,103.90523
1756,157A RIVERVALE CRES Singapore,1.38809,103.90843000000001
1757,157B RIVERVALE CRES Singapore,1.3876700000000002,103.90765
1758,122D RIVERVALE DR Singapore,1.38742,103.90559
1759,318D ANCHORVALE LINK Singapore,1.39326,103.88989000000001
1760,307D ANCHORVALE RD Singapore,1.39046,103.88673
1761,116C RIVERVALE DR Singapore,1.38246,103.90203000000001
1762,123A RIVERVALE DR Singapore,1.38594,103.90294
1763,405B FERNVALE LANE Singapore,1.38932,103.87376
1764,323C SENGKANG EAST WAY Singapore,1.39309,103.89256999999999
1765,122A SENGKANG EAST WAY Singapore,1.3864299999999998,103.90590999999999
1766,238 COMPASSVALE WALK Singapore,1.39086,103.89903000000001
1767,413A FERNVALE LINK Singapore,1.38895,103.87827
1768,116B RIVERVALE DR Singapore,1.38234,103.902
1769,312B ANCHORVALE LANE Singapore,1.39194,103.88548
1770,117A RIVERVALE DR Singapore,1.3834,103.90219
1771,299A COMPASSVALE ST Singapore,1.3965100000000001,103.90227
1772,302C ANCHORVALE LINK Singapore,1.3874799999999998,103.89142
1773,147 RIVERVALE CRES Singapore,1.3907100000000001,103.9056
1774,138 RIVERVALE ST Singapore,1.3885100000000001,103.90446
1775,306 SERANGOON AVE 2 Singapore,1.354,103.8669
1776,203 SERANGOON CTRL Singapore,1.3518299999999999,103.87318
1777,254 SERANGOON CTRL DR Singapore,1.3541100000000001,103.87101
1778,144 SERANGOON NTH AVE 1 Singapore,1.3675899999999999,103.87306
1779,118 SERANGOON NTH AVE 1 Singapore,1.36778,103.87092
1780,509 SERANGOON NTH AVE 4 Singapore,1.37181,103.87609
1781,554 SERANGOON NTH AVE 3 Singapore,1.37218,103.87029
1782,551 SERANGOON NTH AVE 3 Singapore,1.37224,103.87089
1783,208 SERANGOON CTRL Singapore,1.35394,103.87373000000001
1784,6 LOR LEW LIAN Singapore,1.34955,103.87693
1785,140 SERANGOON NTH AVE 2 Singapore,1.36848,103.87471
1786,307 SERANGOON AVE 2 Singapore,1.35433,103.86679000000001
1787,234 SERANGOON AVE 3 Singapore,1.35497,103.86959
1788,213 SERANGOON AVE 4 Singapore,1.35709,103.87348
1789,415 SERANGOON CTRL Singapore,1.34974,103.8747
1790,519 SERANGOON NTH AVE 4 Singapore,1.37176,103.8746
1791,822 TAMPINES ST 81 Singapore,1.34853,103.93441999999999
1792,467 TAMPINES ST 44 Singapore,1.36012,103.9548
1793,821 TAMPINES ST 81 Singapore,1.3484399999999999,103.93467
1794,417 TAMPINES ST 41 Singapore,1.35894,103.94726
1795,419 TAMPINES ST 41 Singapore,1.35805,103.94678
1796,138 TAMPINES ST 11 Singapore,1.3457,103.94539
1797,270 TAMPINES ST 21 Singapore,1.34991,103.94855
1798,853 TAMPINES ST 83 Singapore,1.35313,103.93491999999999
1799,813 TAMPINES ST 81 Singapore,1.34709,103.93654000000001
1800,225 TAMPINES ST 23 Singapore,1.3553600000000001,103.95405
1801,410 TAMPINES ST 41 Singapore,1.35894,103.94625
1802,408 TAMPINES ST 41 Singapore,1.35894,103.94541
1803,269 TAMPINES ST 21 Singapore,1.3506,103.94754
1804,403 TAMPINES ST 41 Singapore,1.35748,103.94535
1805,845 TAMPINES ST 83 Singapore,1.3519999999999999,103.93489
1806,291 TAMPINES ST 22 Singapore,1.34986,103.95554
1807,909 TAMPINES AVE 4 Singapore,1.35001,103.93938
1808,259 TAMPINES ST 21 Singapore,1.35496,103.95000999999999
1809,237 TAMPINES ST 21 Singapore,1.35572,103.94711
1810,290 TAMPINES ST 22 Singapore,1.3498,103.95472
1811,227 TAMPINES ST 23 Singapore,1.35497,103.95491
1812,725 TAMPINES ST 71 Singapore,1.35735,103.93536999999999
1813,215 TAMPINES ST 23 Singapore,1.35466,103.95334
1814,154 SIMEI ST 1 Singapore,1.345,103.95688
1815,339 TAMPINES ST 33 Singapore,1.35125,103.95912
1816,353 TAMPINES ST 33 Singapore,1.35471,103.96274
1817,497C TAMPINES ST 45 Singapore,1.35829,103.95881999999999
1818,341 TAMPINES ST 33 Singapore,1.3513,103.96106999999999
1819,225 SIMEI ST 4 Singapore,1.3424,103.9571
1820,735 TAMPINES ST 72 Singapore,1.3594600000000001,103.93456
1821,108 TAMPINES ST 11 Singapore,1.3481299999999998,103.94855
1822,715 TAMPINES ST 71 Singapore,1.3598700000000001,103.93737
1823,723 TAMPINES ST 72 Singapore,1.35998,103.93535
1824,359 TAMPINES ST 34 Singapore,1.35576,103.96174
1825,707 TAMPINES ST 71 Singapore,1.35752,103.93689
1826,274 TAMPINES ST 22 Singapore,1.3481,103.95004
1827,487B TAMPINES ST 45 Singapore,1.36037,103.9582
1828,837 TAMPINES ST 83 Singapore,1.3511,103.93444000000001
1829,864 TAMPINES ST 83 Singapore,1.35522,103.93571
1830,858A TAMPINES AVE 5 Singapore,1.35453,103.93706999999999
1831,862A TAMPINES ST 83 Singapore,1.35519,103.9365
1832,144 TAMPINES ST 12 Singapore,1.34826,103.94367
1833,896 TAMPINES ST 81 Singapore,1.34846,103.93247
1834,711 TAMPINES ST 71 Singapore,1.35829,103.93715999999999
1835,247 TAMPINES ST 21 Singapore,1.35215,103.94707
1836,157 SIMEI RD Singapore,1.34484,103.95925
1837,501 TAMPINES CTRL 1 Singapore,1.35543,103.94457
1838,508 TAMPINES CTRL 1 Singapore,1.35517,103.94528000000001
1839,498J TAMPINES ST 45 Singapore,1.36352,103.95700000000001
1840,109 SIMEI ST 1 Singapore,1.34226,103.95031
1841,228 SIMEI ST 4 Singapore,1.34274,103.9559
1842,136 SIMEI ST 1 Singapore,1.34772,103.95652
1843,243 SIMEI ST 5 Singapore,1.34397,103.95496999999999
1844,868 TAMPINES ST 83 Singapore,1.35463,103.93388
1845,874 TAMPINES ST 84 Singapore,1.35385,103.932
1846,391 TAMPINES AVE 7 Singapore,1.35594,103.95794000000001
1847,279 TAMPINES ST 22 Singapore,1.34671,103.9518
1848,857B TAMPINES ST 83 Singapore,1.3544399999999999,103.93664
1849,351 TAMPINES ST 33 Singapore,1.3529799999999998,103.9629
1850,112 SIMEI ST 1 Singapore,1.34286,103.94955999999999
1851,317 TAMPINES ST 33 Singapore,1.35158,103.95701
1852,718 TAMPINES ST 72 Singapore,1.35935,103.93545999999999
1853,232 TAMPINES ST 21 Singapore,1.35622,103.94868000000001
1854,119 SIMEI ST 1 Singapore,1.34397,103.95188
1855,518B TAMPINES CTRL 7 Singapore,1.35645,103.93851
1856,938 TAMPINES AVE 5 Singapore,1.3478299999999999,103.94159
1857,495E TAMPINES ST 43 Singapore,1.36418,103.95258000000001
1858,105 SIMEI ST 1 Singapore,1.3412600000000001,103.95065
1859,226 SIMEI ST 4 Singapore,1.34243,103.95714
1860,230D TAMPINES ST 24 Singapore,1.35585,103.95155
1861,149 TAMPINES ST 12 Singapore,1.35122,103.94275
1862,160 LOR 1 TOA PAYOH Singapore,1.33097,103.84458000000001
1863,161 LOR 1 TOA PAYOH Singapore,1.33041,103.84498
1864,174 LOR 1 TOA PAYOH Singapore,1.33069,103.84208000000001
1865,53 LOR 5 TOA PAYOH Singapore,1.3376299999999999,103.85078
1866,4 LOR 7 TOA PAYOH Singapore,1.33889,103.85555
1867,34 LOR 5 TOA PAYOH Singapore,1.33474,103.85434000000001
1868,26 TOA PAYOH EAST Singapore,1.3327200000000001,103.85636
1869,117 POTONG PASIR AVE 1 Singapore,1.3362100000000001,103.86322
1870,125 LOR 1 TOA PAYOH Singapore,1.33853,103.84552
1871,100 LOR 1 TOA PAYOH Singapore,1.33941,103.84841
1872,141 LOR 2 TOA PAYOH Singapore,1.33574,103.84565
1873,79A TOA PAYOH CTRL Singapore,1.33474,103.84779
1874,82A LOR 4 TOA PAYOH Singapore,1.33619,103.84897
1875,145 LOR 2 TOA PAYOH Singapore,1.33554,103.84603
1876,246 KIM KEAT LINK Singapore,1.33095,103.85580999999999
1877,238 LOR 1 TOA PAYOH Singapore,1.34033,103.85185
1878,35 LOR 5 TOA PAYOH Singapore,1.33443,103.85509
1879,172 LOR 1 TOA PAYOH Singapore,1.3305200000000001,103.84314
1880,16 MARSILING LANE Singapore,1.44213,103.77790999999999
1881,202 MARSILING DR Singapore,1.44355,103.7752
1882,2 MARSILING DR Singapore,1.4401,103.77691999999999
1883,13 MARSILING LANE Singapore,1.44115,103.77906
1884,17 MARSILING LANE Singapore,1.44292,103.77771
1885,206 MARSILING DR Singapore,1.44469,103.77334
1886,155 WOODLANDS ST 13 Singapore,1.4349100000000001,103.77452
1887,327 WOODLANDS ST 32 Singapore,1.43021,103.78008
1888,32 MARSILING DR Singapore,1.44336,103.77259000000001
1889,312 WOODLANDS ST 31 Singapore,1.43066,103.77594
1890,774 WOODLANDS CRES Singapore,1.44787,103.79901
1891,554 WOODLANDS DR 53 Singapore,1.43201,103.79614000000001
1892,630 WOODLANDS RING RD Singapore,1.4351,103.80152
1893,612 WOODLANDS AVE 4 Singapore,1.43507,103.7963
1894,614 WOODLANDS AVE 4 Singapore,1.43441,103.79608
1895,746 WOODLANDS CIRCLE Singapore,1.44226,103.79536999999999
1896,730 WOODLANDS CIRCLE Singapore,1.44239,103.7979
1897,622 WOODLANDS DR 52 Singapore,1.43415,103.79893
1898,617 WOODLANDS AVE 4 Singapore,1.4340600000000001,103.79574000000001
1899,311 WOODLANDS ST 31 Singapore,1.4303,103.7759
1900,874 WOODLANDS ST 82 Singapore,1.44281,103.78959
1901,588 WOODLANDS DR 16 Singapore,1.42751,103.79471
1902,604 WOODLANDS DR 42 Singapore,1.4373200000000002,103.79656
1903,667 WOODLANDS RING RD Singapore,1.43878,103.79775
1904,757 WOODLANDS AVE 4 Singapore,1.44656,103.79474
1905,28 MARSILING DR Singapore,1.4426299999999999,103.77322
1906,317 WOODLANDS ST 31 Singapore,1.43174,103.77631
1907,524 WOODLANDS DR 14 Singapore,1.4330399999999999,103.79366999999999
1908,682B WOODLANDS DR 62 Singapore,1.44032,103.80382
1909,683A WOODLANDS DR 62 Singapore,1.43997,103.80298
1910,841 WOODLANDS ST 82 Singapore,1.44357,103.79188
1911,519 WOODLANDS DR 14 Singapore,1.43431,103.79218
1912,689A WOODLANDS DR 75 Singapore,1.44441,103.80781
1913,714 WOODLANDS DR 70 Singapore,1.4418600000000001,103.7984
1914,684D WOODLANDS DR 73 Singapore,1.44164,103.80438000000001
1915,527 WOODLANDS DR 14 Singapore,1.43197,103.79233
1916,128 MARSILING RISE Singapore,1.43766,103.77906
1917,689F WOODLANDS DR 75 Singapore,1.44488,103.80808
1918,753 WOODLANDS CIRCLE Singapore,1.44557,103.79433
1919,689E WOODLANDS DR 75 Singapore,1.44397,103.80888
1920,415 WOODLANDS ST 41 Singapore,1.42805,103.7742
1921,688A WOODLANDS DR 75 Singapore,1.44282,103.80696999999999
1922,425 WOODLANDS ST 41 Singapore,1.42706,103.77412
1923,643 WOODLANDS RING RD Singapore,1.43769,103.80198
1924,897C WOODLANDS DR 50 Singapore,1.43668,103.7944
1925,530 WOODLANDS DR 14 Singapore,1.43139,103.79330999999999
1926,796 WOODLANDS DR 72 Singapore,1.44336,103.80319
1927,777 WOODLANDS CRES Singapore,1.44787,103.79901
1928,510 WOODLANDS DR 14 Singapore,1.4331399999999999,103.78832
1929,341 WOODLANDS AVE 1 Singapore,1.43149,103.78135999999999
1930,321 WOODLANDS ST 32 Singapore,1.4316200000000001,103.77922
1931,529 WOODLANDS DR 14 Singapore,1.43185,103.79292
1932,678 WOODLANDS AVE 6 Singapore,1.4399,103.80161
1933,514 WOODLANDS DR 14 Singapore,1.43485,103.78947
1934,511 WOODLANDS DR 14 Singapore,1.43327,103.78837
1935,124 MARSILING RISE Singapore,1.4387299999999998,103.77939
1936,142 MARSILING RD Singapore,1.4372200000000002,103.77705
1937,807 WOODLANDS ST 81 Singapore,1.44205,103.78752
1938,780 YISHUN RING RD Singapore,1.42201,103.83292
1939,261 YISHUN ST 22 Singapore,1.43546,103.83867
1940,711 YISHUN AVE 5 Singapore,1.42802,103.82745
1941,789 YISHUN AVE 2 Singapore,1.42087,103.83406
1942,220 YISHUN ST 21 Singapore,1.43336,103.83546
1943,140 YISHUN RING RD Singapore,1.4314200000000001,103.83058
1944,283 YISHUN AVE 6 Singapore,1.43959,103.83901
1945,210 YISHUN ST 21 Singapore,1.4314799999999999,103.83874
1946,216 YISHUN ST 21 Singapore,1.43244,103.83634
1947,214 YISHUN ST 21 Singapore,1.43125,103.83615999999999
1948,117 YISHUN RING RD Singapore,1.4353,103.82779000000001
1949,134 YISHUN ST 11 Singapore,1.43218,103.83123
1950,806 YISHUN RING RD Singapore,1.4173799999999999,103.83128
1951,152 YISHUN ST 11 Singapore,1.43096,103.83459
1952,629 YISHUN ST 61 Singapore,1.41854,103.83773000000001
1953,250 YISHUN AVE 9 Singapore,1.43543,103.84187
1954,329 YISHUN RING RD Singapore,1.43059,103.84219
1955,764 YISHUN ST 72 Singapore,1.42551,103.83394
1956,730 YISHUN ST 71 Singapore,1.4270100000000001,103.83149
1957,613 YISHUN ST 61 Singapore,1.4202,103.83534
1958,288 YISHUN AVE 6 Singapore,1.43974,103.83762
1959,786 YISHUN RING RD Singapore,1.42125,103.83214
1960,664 YISHUN AVE 4 Singapore,1.42035,103.84099
1961,800 YISHUN RING RD Singapore,1.41854,103.83259
1962,773 YISHUN AVE 3 Singapore,1.42345,103.83253
1963,716 YISHUN ST 71 Singapore,1.42639,103.82744
1964,115A YISHUN RING RD Singapore,1.43318,103.82751999999999
1965,805 YISHUN RING RD Singapore,1.41756,103.83162
1966,751 YISHUN ST 72 Singapore,1.4278,103.83421
1967,139 YISHUN RING RD Singapore,1.4318600000000001,103.83152
1968,407 YISHUN AVE 6 Singapore,1.4260700000000002,103.84841999999999
1969,618 YISHUN RING RD Singapore,1.41866,103.83556
1970,235 YISHUN ST 21 Singapore,1.4344,103.83848
1971,778 YISHUN AVE 2 Singapore,1.42203,103.83369
1972,130 YISHUN ST 11 Singapore,1.43367,103.83105
1973,832 YISHUN ST 81 Singapore,1.4148399999999999,103.83476999999999
1974,864 YISHUN AVE 4 Singapore,1.41656,103.83915
1975,204 YISHUN ST 21 Singapore,1.4310100000000001,103.8359
1976,825 YISHUN ST 81 Singapore,1.41449,103.83304
1977,415 YISHUN AVE 11 Singapore,1.42451,103.84600999999999
1978,161 YISHUN ST 11 Singapore,1.4326,103.8331
1979,863 YISHUN AVE 4 Singapore,1.41687,103.83838
1980,297 YISHUN ST 20 Singapore,1.43604,103.83544
1981,758 YISHUN ST 72 Singapore,1.42584,103.83419
1982,796 YISHUN RING RD Singapore,1.41957,103.83341
1983,406 YISHUN AVE 6 Singapore,1.42625,103.84909
1984,355 YISHUN RING RD Singapore,1.42549,103.84499
1985,277 YISHUN ST 22 Singapore,1.43787,103.83728
1986,640 YISHUN ST 61 Singapore,1.42087,103.8389
1987,120 ANG MO KIO AVE 3 Singapore,1.37027,103.84464
1988,220 ANG MO KIO AVE 1 Singapore,1.3658700000000001,103.84012
1989,576 ANG MO KIO AVE 10 Singapore,1.37132,103.85443000000001
1990,550 ANG MO KIO AVE 10 Singapore,1.37379,103.85815
1991,182 ANG MO KIO AVE 5 Singapore,1.37715,103.83634
1992,448 ANG MO KIO AVE 10 Singapore,1.36754,103.85625
1993,570 ANG MO KIO AVE 3 Singapore,1.37061,103.8557
1994,610 ANG MO KIO AVE 4 Singapore,1.37963,103.83864
1995,103 ANG MO KIO AVE 3 Singapore,1.3705399999999999,103.83981999999999
1996,624 ANG MO KIO AVE 4 Singapore,1.38175,103.83991999999999
1997,233 ANG MO KIO AVE 3 Singapore,1.36762,103.83709
1998,632 ANG MO KIO AVE 4 Singapore,1.3799299999999999,103.84116
1999,607 ANG MO KIO AVE 4 Singapore,1.38094,103.83914
2000,435 ANG MO KIO AVE 10 Singapore,1.36788,103.8543
2001,444 ANG MO KIO AVE 10 Singapore,1.3664100000000001,103.85547
2002,119 ANG MO KIO AVE 3 Singapore,1.36982,103.84447
2003,585 ANG MO KIO AVE 3 Singapore,1.37043,103.85248
2004,513 ANG MO KIO AVE 8 Singapore,1.3728200000000002,103.84966999999999
2005,504 ANG MO KIO AVE 8 Singapore,1.37473,103.84946
2006,474 ANG MO KIO AVE 10 Singapore,1.3629799999999999,103.85739000000001
2007,577 ANG MO KIO AVE 10 Singapore,1.37117,103.85584
2008,118 ANG MO KIO AVE 4 Singapore,1.37319,103.83529
2009,124 ANG MO KIO AVE 6 Singapore,1.3712,103.84470999999999
2010,210 ANG MO KIO AVE 3 Singapore,1.3688,103.84326
2011,565 ANG MO KIO AVE 3 Singapore,1.3701,103.85855
2012,438 ANG MO KIO AVE 10 Singapore,1.36713,103.85403000000001
2013,426 ANG MO KIO AVE 3 Singapore,1.3689200000000001,103.85372
2014,335 ANG MO KIO AVE 1 Singapore,1.36316,103.85047
2015,543 ANG MO KIO AVE 10 Singapore,1.37446,103.85609000000001
2016,315A ANG MO KIO ST 31 Singapore,1.36424,103.84729
2017,316A ANG MO KIO ST 31 Singapore,1.36489,103.84706
2018,627 ANG MO KIO AVE 9 Singapore,1.3820299999999999,103.84128
2019,129 ANG MO KIO AVE 3 Singapore,1.3703,103.84239000000001
2020,259 ANG MO KIO AVE 2 Singapore,1.3689,103.83175
2021,113 BEDOK NTH ST 2 Singapore,1.3306,103.93541
2022,618 BEDOK RESERVOIR RD Singapore,1.33267,103.91716
2023,29 NEW UPP CHANGI RD Singapore,1.32313,103.93674
2024,528 BEDOK NTH ST 3 Singapore,1.33449,103.92789
2025,57 CHAI CHEE DR Singapore,1.32597,103.92013
2026,45 CHAI CHEE ST Singapore,1.32851,103.92471
2027,515 BEDOK NTH AVE 2 Singapore,1.33186,103.92973
2028,19 CHAI CHEE RD Singapore,1.32712,103.92233
2029,533 BEDOK NTH ST 3 Singapore,1.3333899999999999,103.92425
2030,108 BEDOK NTH RD Singapore,1.33253,103.93623000000001
2031,30 NEW UPP CHANGI RD Singapore,1.32312,103.93666
2032,122 BEDOK NTH ST 2 Singapore,1.32886,103.93782
2033,539 BEDOK NTH ST 3 Singapore,1.3314700000000002,103.92492
2034,126 BEDOK NTH ST 2 Singapore,1.32795,103.93895
